clade_membership,frequency,projected_frequency,n_strains,observed_frequency,future_n_strains,forecast_error,absolute_forecast_error,sample,timepoint,future_timepoint,delta_month,delay_type
A.6.8.5.2.4.1.4.3.1.11.3,0.007344,0.002518687653670554,31,0.000333,7,-0.002185687653670554,0.002185687653670554,h3n2_ideal_delay,2018-10-01,2019-10-01,12.0,ideal
A.6.8.5.2.4.1.4.3.1.11.4,0.023107000000000003,0.013344237816247398,31,0.0,0,-0.013344237816247398,0.013344237816247398,h3n2_ideal_delay,2018-10-01,2019-10-01,12.0,ideal
A.6.8.5.2.4.1.4.3.1.11.5,0.024212,0.0363257008077077,33,0.00011899999999999999,4,-0.0362067008077077,0.0362067008077077,h3n2_ideal_delay,2018-10-01,2019-10-01,12.0,ideal
A.6.8.5.2.4.1.4.3.1.11.6,0.084669,0.4012622274427497,43,1e-05,1,-0.4012522274427497,0.4012522274427497,h3n2_ideal_delay,2018-10-01,2019-10-01,12.0,ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.5,0.570877,0.24784672929502055,368,0.859396,833,0.6115492707049794,0.6115492707049794,h3n2_ideal_delay,2018-10-01,2019-10-01,12.0,ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.5.2,0.002224,0.0004305976073838568,2,0.0,0,-0.0004305976073838568,0.0004305976073838568,h3n2_ideal_delay,2018-10-01,2019-10-01,12.0,ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.5.4,0.14223,0.047344302401527795,57,0.0,0,-0.047344302401527795,0.047344302401527795,h3n2_ideal_delay,2018-10-01,2019-10-01,12.0,ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.5.4.1,0.109053,0.0410190891933891,40,0.0,0,-0.0410190891933891,0.0410190891933891,h3n2_ideal_delay,2018-10-01,2019-10-01,12.0,ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5,0.37051,0.17976300339941034,271,0.859396,833,0.6796329966005897,0.6796329966005897,h3n2_ideal_delay,2018-10-01,2019-10-01,12.0,ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.2,0.004183,0.0003020956957429075,4,0.0,0,-0.0003020956957429075,0.0003020956957429075,h3n2_ideal_delay,2018-10-01,2019-10-01,12.0,ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.3,0.21805,0.11097901835268942,136,0.287521,319,0.1765419816473106,0.1765419816473106,h3n2_ideal_delay,2018-10-01,2019-10-01,12.0,ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.3.1,0.003231,0.0014506177244004263,12,0.0,0,-0.0014506177244004263,0.0014506177244004263,h3n2_ideal_delay,2018-10-01,2019-10-01,12.0,ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.3.2,0.043607,0.0061611557785405105,14,1.6e-05,1,-0.00614515577854051,0.00614515577854051,h3n2_ideal_delay,2018-10-01,2019-10-01,12.0,ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.3.4,0.047418999999999996,0.0211028607238373,23,0.000414,12,-0.0206888607238373,0.0206888607238373,h3n2_ideal_delay,2018-10-01,2019-10-01,12.0,ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.3.5,0.034564,0.0114554702548841,13,0.055196,51,0.0437405297451159,0.0437405297451159,h3n2_ideal_delay,2018-10-01,2019-10-01,12.0,ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.4,0.01507,0.0102515002482617,8,0.0017599999999999998,3,-0.0084915002482617,0.0084915002482617,h3n2_ideal_delay,2018-10-01,2019-10-01,12.0,ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.6,0.021884,0.0049242421435573,5,0.412012,426,0.4070877578564427,0.4070877578564427,h3n2_ideal_delay,2018-10-01,2019-10-01,12.0,ideal
A.6.8.5.2.4.1.4.3.1.8,0.022968000000000002,0.002675098596012022,21,0.009083,14,0.006407901403987979,0.006407901403987979,h3n2_ideal_delay,2018-10-01,2019-10-01,12.0,ideal
A.6.8.5.2.4.1.4.3.1.8.2,0.021604,0.0025597288312752303,15,0.009066000000000001,13,0.006506271168724771,0.006506271168724771,h3n2_ideal_delay,2018-10-01,2019-10-01,12.0,ideal
A.6.8.5.2.4.1.4.3.1.8.2.1,0.010069000000000002,0.0008270522902056,4,0.001773,7,0.0009459477097944001,0.0009459477097944001,h3n2_ideal_delay,2018-10-01,2019-10-01,12.0,ideal
A.6.8.5.2.4.1.4.3.1.8.2.2,0.005867,0.0013949384628767303,9,0.0048330000000000005,2,0.0034380615371232704,0.0034380615371232704,h3n2_ideal_delay,2018-10-01,2019-10-01,12.0,ideal
A.6.8.5.2.4.1.4.3.1.8.2.2.1,0.005822,0.0013907122024229524,7,0.0048330000000000005,2,0.0034422877975770483,0.0034422877975770483,h3n2_ideal_delay,2018-10-01,2019-10-01,12.0,ideal
A.6.8.5.2.4.1.4.3.1.8.3,0.0012519999999999999,0.00010952731524474418,5,0.0,0,-0.00010952731524474418,0.00010952731524474418,h3n2_ideal_delay,2018-10-01,2019-10-01,12.0,ideal
A.6.8.5.2.4.1.3.6,0.086978,0.024866179116089644,38,0.130747,162,0.10588082088391036,0.10588082088391036,h3n2_realistic_delay,2018-10-01,2019-10-01,12.0,realistic
A.6.8.5.2.4.1.3.6.4,1.8e-05,1.3998253310964188e-06,1,0.0,0,-1.3998253310964188e-06,1.3998253310964188e-06,h3n2_realistic_delay,2018-10-01,2019-10-01,12.0,realistic
A.6.8.5.2.4.1.3.6.5,0.020236,0.005551699676405107,4,0.001037,1,-0.004514699676405107,0.004514699676405107,h3n2_realistic_delay,2018-10-01,2019-10-01,12.0,realistic
A.6.8.5.2.4.1.3.6.8,0.011948,0.0007218710275814001,2,0.077926,118,0.0772041289724186,0.0772041289724186,h3n2_realistic_delay,2018-10-01,2019-10-01,12.0,realistic
A.6.8.5.2.4.1.4.3.1,0.913013,0.9751338208838909,542,0.869216,863,-0.1059178208838909,0.1059178208838909,h3n2_realistic_delay,2018-10-01,2019-10-01,12.0,realistic
A.6.8.5.2.4.1.4.3.1.11,0.33686,0.7741592832548105,277,0.000737,16,-0.7734222832548105,0.7734222832548105,h3n2_realistic_delay,2018-10-01,2019-10-01,12.0,realistic
A.6.8.5.2.4.1.4.3.1.11.1,0.001912,0.0005060428464378138,12,0.000124,1,-0.0003820428464378138,0.0003820428464378138,h3n2_realistic_delay,2018-10-01,2019-10-01,12.0,realistic
A.6.8.5.2.4.1.4.3.1.11.2,0.032909,0.01839712178706686,10,0.000105,1,-0.018292121787066858,0.018292121787066858,h3n2_realistic_delay,2018-10-01,2019-10-01,12.0,realistic
A.6.8.5.2.4.1.4.3.1.11.3,0.010666,0.005654101582672758,28,0.000333,7,-0.005321101582672758,0.005321101582672758,h3n2_realistic_delay,2018-10-01,2019-10-01,12.0,realistic
A.6.8.5.2.4.1.4.3.1.11.4,0.019018,0.00876453737341436,26,0.0,0,-0.00876453737341436,0.00876453737341436,h3n2_realistic_delay,2018-10-01,2019-10-01,12.0,realistic
A.6.8.5.2.4.1.4.3.1.11.5,0.035495,0.1495223708938907,29,0.00011899999999999999,4,-0.1494033708938907,0.1494033708938907,h3n2_realistic_delay,2018-10-01,2019-10-01,12.0,realistic
A.6.8.5.2.4.1.4.3.1.11.6,0.043259,0.1730312893491534,18,1e-05,1,-0.1730212893491534,0.1730212893491534,h3n2_realistic_delay,2018-10-01,2019-10-01,12.0,realistic
A.6.8.5.2.4.1.4.3.1.12.1.4.4.1,1.2e-05,4.700439907248353e-07,1,0.0,0,-4.700439907248353e-07,4.700439907248353e-07,h3n2_realistic_delay,2018-10-01,2019-10-01,12.0,realistic
A.6.8.5.2.4.1.4.3.1.12.1.4.5,0.534334,0.19739187831673244,243,0.8593959999999999,833,0.6620041216832675,0.6620041216832675,h3n2_realistic_delay,2018-10-01,2019-10-01,12.0,realistic
A.6.8.5.2.4.1.4.3.1.12.1.4.5.2,0.000174,3.46513174754759e-05,1,0.0,0,-3.46513174754759e-05,3.46513174754759e-05,h3n2_realistic_delay,2018-10-01,2019-10-01,12.0,realistic
A.6.8.5.2.4.1.4.3.1.12.1.4.5.4,0.128514,0.03478424345097466,23,0.0,0,-0.03478424345097466,0.03478424345097466,h3n2_realistic_delay,2018-10-01,2019-10-01,12.0,realistic
A.6.8.5.2.4.1.4.3.1.12.1.4.5.4.1,0.10850699999999999,0.02905324376554792,14,0.0,0,-0.02905324376554792,0.02905324376554792,h3n2_realistic_delay,2018-10-01,2019-10-01,12.0,realistic
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5,0.355028,0.1510605817138453,198,0.8593959999999999,833,0.7083354182861546,0.7083354182861546,h3n2_realistic_delay,2018-10-01,2019-10-01,12.0,realistic
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.2,0.0021290000000000002,0.00021907902175531801,6,0.0,0,-0.00021907902175531801,0.00021907902175531801,h3n2_realistic_delay,2018-10-01,2019-10-01,12.0,realistic
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.3,0.20074399999999998,0.08167391073163617,88,0.287521,319,0.20584708926836387,0.20584708926836387,h3n2_realistic_delay,2018-10-01,2019-10-01,12.0,realistic
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.3.1,0.009287,0.0035851302761112248,16,0.0,0,-0.0035851302761112248,0.0035851302761112248,h3n2_realistic_delay,2018-10-01,2019-10-01,12.0,realistic
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.3.2,0.039401,0.008770536343064276,6,1.6e-05,1,-0.008754536343064275,0.008754536343064275,h3n2_realistic_delay,2018-10-01,2019-10-01,12.0,realistic
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.3.4,0.031108,0.0065015229546928,10,0.000414,12,-0.006087522954692799,0.006087522954692799,h3n2_realistic_delay,2018-10-01,2019-10-01,12.0,realistic
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.3.5,0.032249,0.005300540758903,5,0.055196,51,0.049895459241097,0.049895459241097,h3n2_realistic_delay,2018-10-01,2019-10-01,12.0,realistic
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.4,0.009781,0.0040061502512585,4,0.0017599999999999998,3,-0.0022461502512585003,0.0022461502512585003,h3n2_realistic_delay,2018-10-01,2019-10-01,12.0,realistic
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.6,0.01161,0.0014095251264413906,2,0.41201199999999993,426,0.41060247487355855,0.41060247487355855,h3n2_realistic_delay,2018-10-01,2019-10-01,12.0,realistic
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.6.1,2.4e-05,1.05675699619056e-06,1,0.010910000000000001,13,0.01090894324300381,0.01090894324300381,h3n2_realistic_delay,2018-10-01,2019-10-01,12.0,realistic
A.6.8.5.2.4.1.4.3.1.8,0.032651,0.0031236746177680137,20,0.009083,14,0.005959325382231987,0.005959325382231987,h3n2_realistic_delay,2018-10-01,2019-10-01,12.0,realistic
A.6.8.5.2.4.1.4.3.1.8.2,0.028746,0.0028767523661114977,13,0.009066000000000001,13,0.0061892476338885035,0.0061892476338885035,h3n2_realistic_delay,2018-10-01,2019-10-01,12.0,realistic
A.6.8.5.2.4.1.4.3.1.8.2.1,0.004312,0.000270939503302,1,0.001773,7,0.001502060496698,0.001502060496698,h3n2_realistic_delay,2018-10-01,2019-10-01,12.0,realistic
A.6.8.5.2.4.1.4.3.1.8.2.2,0.008258,0.0016854527930522977,10,0.0048330000000000005,2,0.0031475472069477026,0.0031475472069477026,h3n2_realistic_delay,2018-10-01,2019-10-01,12.0,realistic
A.6.8.5.2.4.1.4.3.1.8.2.2.1,0.008099,0.0016626883227394216,6,0.0048330000000000005,2,0.0031703116772605787,0.0031703116772605787,h3n2_realistic_delay,2018-10-01,2019-10-01,12.0,realistic
A.6.8.5.2.4.1.4.3.1.8.3,0.0035859999999999998,0.00023092061291604037,6,0.0,0,-0.00023092061291604037,0.00023092061291604037,h3n2_realistic_delay,2018-10-01,2019-10-01,12.0,realistic
A.6.8.5.2.4.1.3.6,0.071673,0.05352468652549047,69,0.124173,128,0.07064831347450953,0.07064831347450953,h3n2_no_delay,2019-01-01,2019-04-01,3.0,none
A.6.8.5.2.4.1.3.6.5,0.002097,0.0016269849935374038,6,0.009825,8,0.008198015006462597,0.008198015006462597,h3n2_no_delay,2019-01-01,2019-04-01,3.0,none
A.6.8.5.2.4.1.3.6.6,0.021766,0.015102065942041,13,0.014562,27,-0.0005400659420410001,0.0005400659420410001,h3n2_no_delay,2019-01-01,2019-04-01,3.0,none
A.6.8.5.2.4.1.3.6.7,0.003477,0.0018962285093248317,4,0.01819,13,0.01629377149067517,0.01629377149067517,h3n2_no_delay,2019-01-01,2019-04-01,3.0,none
A.6.8.5.2.4.1.3.6.7.1,0.001906,0.0009558266753053,1,0.016202,11,0.015246173324694702,0.015246173324694702,h3n2_no_delay,2019-01-01,2019-04-01,3.0,none
A.6.8.5.2.4.1.3.6.8,0.0323,0.025932651116896428,22,0.06853400000000001,65,0.04260134888310359,0.04260134888310359,h3n2_no_delay,2019-01-01,2019-04-01,3.0,none
A.6.8.5.2.4.1.3.6.8.1,0.032195,0.025847385315479,20,0.06853400000000001,65,0.04268661468452101,0.04268661468452101,h3n2_no_delay,2019-01-01,2019-04-01,3.0,none
A.6.8.5.2.4.1.4.3.1,0.928196,0.9464753134744639,1048,0.875744,1264,-0.07073131347446393,0.07073131347446393,h3n2_no_delay,2019-01-01,2019-04-01,3.0,none
A.6.8.5.2.4.1.4.3.1.11,0.137505,0.11229619919217596,252,0.059222000000000004,140,-0.05307419919217595,0.05307419919217595,h3n2_no_delay,2019-01-01,2019-04-01,3.0,none
A.6.8.5.2.4.1.4.3.1.11.2,0.003755,0.0027601405090736403,10,0.008639,10,0.0058788594909263605,0.0058788594909263605,h3n2_no_delay,2019-01-01,2019-04-01,3.0,none
A.6.8.5.2.4.1.4.3.1.11.3,1.6e-05,1.0604744997863774e-05,1,0.010794,6,0.010783395255002135,0.010783395255002135,h3n2_no_delay,2019-01-01,2019-04-01,3.0,none
A.6.8.5.2.4.1.4.3.1.11.4,0.0029300000000000003,0.0021986580420751576,11,0.00017199999999999998,2,-0.002026658042075158,0.002026658042075158,h3n2_no_delay,2019-01-01,2019-04-01,3.0,none
A.6.8.5.2.4.1.4.3.1.11.5,0.006831,0.005477689339736802,20,0.011813,15,0.0063353106602631985,0.0063353106602631985,h3n2_no_delay,2019-01-01,2019-04-01,3.0,none
A.6.8.5.2.4.1.4.3.1.11.6,0.019556,0.016602324494919947,58,0.003017,16,-0.013585324494919946,0.013585324494919946,h3n2_no_delay,2019-01-01,2019-04-01,3.0,none
A.6.8.5.2.4.1.4.3.1.12.1.4.5,0.742217,0.8003389432030925,749,0.785786,1068,-0.014552943203092528,0.014552943203092528,h3n2_no_delay,2019-01-01,2019-04-01,3.0,none
A.6.8.5.2.4.1.4.3.1.12.1.4.5.2,4.5e-05,3.359750487923534e-05,1,0.0,0,-3.359750487923534e-05,3.359750487923534e-05,h3n2_no_delay,2019-01-01,2019-04-01,3.0,none
A.6.8.5.2.4.1.4.3.1.12.1.4.5.4,0.029947,0.02686252706156115,82,0.00311,22,-0.023752527061561148,0.023752527061561148,h3n2_no_delay,2019-01-01,2019-04-01,3.0,none
A.6.8.5.2.4.1.4.3.1.12.1.4.5.4.1,0.022467,0.02147583395201263,56,0.00275,16,-0.018725833952012633,0.018725833952012633,h3n2_no_delay,2019-01-01,2019-04-01,3.0,none
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5,0.70683,0.7692935629598336,643,0.782331,1043,0.013037437040166355,0.013037437040166355,h3n2_no_delay,2019-01-01,2019-04-01,3.0,none
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.2,0.00022899999999999998,0.00017275768083792654,3,0.0,0,-0.00017275768083792654,0.00017275768083792654,h3n2_no_delay,2019-01-01,2019-04-01,3.0,none
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.3,0.378743,0.375954480139499,342,0.367377,513,-0.008577480139498994,0.008577480139498994,h3n2_no_delay,2019-01-01,2019-04-01,3.0,none
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.3.1,3.1e-05,2.414293741570014e-05,1,0.0,0,-2.414293741570014e-05,2.414293741570014e-05,h3n2_no_delay,2019-01-01,2019-04-01,3.0,none
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.3.2,0.025713,0.028114869064050613,43,0.0031839999999999998,31,-0.024930869064050613,0.024930869064050613,h3n2_no_delay,2019-01-01,2019-04-01,3.0,none
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.3.3,0.006821,0.0057487569846656,4,0.023069,24,0.0173202430153344,0.0173202430153344,h3n2_no_delay,2019-01-01,2019-04-01,3.0,none
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.3.4,0.056047,0.05009114871225348,64,0.071185,97,0.021093851287746518,0.021093851287746518,h3n2_no_delay,2019-01-01,2019-04-01,3.0,none
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.3.5,0.147898,0.16484088714095874,112,0.11113899999999999,164,-0.05370188714095875,0.05370188714095875,h3n2_no_delay,2019-01-01,2019-04-01,3.0,none
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.3.5.1,0.011389,0.0084647708985259,6,0.031785,28,0.0233202291014741,0.0233202291014741,h3n2_no_delay,2019-01-01,2019-04-01,3.0,none
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.3.6,0.012024,0.0072429608090607,7,0.041406,36,0.0341630391909393,0.0341630391909393,h3n2_no_delay,2019-01-01,2019-04-01,3.0,none
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.3.6.1,0.008493,0.0049896238781489,5,0.014255,14,0.009265376121851101,0.009265376121851101,h3n2_no_delay,2019-01-01,2019-04-01,3.0,none
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.4,0.038045,0.037118025374604104,31,0.018781,45,-0.018337025374604105,0.018337025374604105,h3n2_no_delay,2019-01-01,2019-04-01,3.0,none
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.6,0.168692,0.2327251582498463,130,0.329247,339,0.09652184175015371,0.09652184175015371,h3n2_no_delay,2019-01-01,2019-04-01,3.0,none
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.6.1,0.016248,0.0100685355807146,9,0.022078,26,0.0120094644192854,0.0120094644192854,h3n2_no_delay,2019-01-01,2019-04-01,3.0,none
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.6.2,0.041400000000000006,0.049080056519937604,22,0.24598,186,0.1968999434800624,0.1968999434800624,h3n2_no_delay,2019-01-01,2019-04-01,3.0,none
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.6.2.1,0.00387,0.0032392544908687003,2,0.015168000000000001,11,0.0119287455091313,0.0119287455091313,h3n2_no_delay,2019-01-01,2019-04-01,3.0,none
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.6.2.3,0.001864,0.0017291800994003,1,0.010389,7,0.008659819900599702,0.008659819900599702,h3n2_no_delay,2019-01-01,2019-04-01,3.0,none
A.6.8.5.2.4.1.4.3.1.8,0.045782,0.031878713610336167,43,0.02994,53,-0.0019387136103361652,0.0019387136103361652,h3n2_no_delay,2019-01-01,2019-04-01,3.0,none
A.6.8.5.2.4.1.4.3.1.8.2,0.040852,0.027967993558880265,40,0.027111,49,-0.0008569935588802653,0.0008569935588802653,h3n2_no_delay,2019-01-01,2019-04-01,3.0,none
A.6.8.5.2.4.1.4.3.1.8.2.1,0.012244,0.006999563216613634,14,0.016692,20,0.009692436783386365,0.009692436783386365,h3n2_no_delay,2019-01-01,2019-04-01,3.0,none
A.6.8.5.2.4.1.4.3.1.8.2.2,0.019113,0.01510636794257546,17,0.005177,18,-0.00992936794257546,0.00992936794257546,h3n2_no_delay,2019-01-01,2019-04-01,3.0,none
A.6.8.5.2.4.1.4.3.1.8.2.2.1,0.017357,0.01379489490883366,16,0.003215,16,-0.01057989490883366,0.01057989490883366,h3n2_no_delay,2019-01-01,2019-04-01,3.0,none
A.6.8.5.2.4.1.3.6,0.051732,0.03594211924312868,51,0.124173,128,0.08823088075687133,0.08823088075687133,h3n2_ideal_delay,2019-01-01,2019-04-01,3.0,ideal
A.6.8.5.2.4.1.3.6.5,0.000493,0.0004022869536488095,5,0.009825,8,0.009422713046351191,0.009422713046351191,h3n2_ideal_delay,2019-01-01,2019-04-01,3.0,ideal
A.6.8.5.2.4.1.3.6.6,0.009513,0.0056421110841053,4,0.014562,27,0.008919888915894701,0.008919888915894701,h3n2_ideal_delay,2019-01-01,2019-04-01,3.0,ideal
A.6.8.5.2.4.1.3.6.7,0.0027470000000000003,0.0016266482524947342,3,0.01819,13,0.016563351747505266,0.016563351747505266,h3n2_ideal_delay,2019-01-01,2019-04-01,3.0,ideal
A.6.8.5.2.4.1.3.6.8,0.027982,0.020448926808056718,13,0.06853400000000001,65,0.048085073191943294,0.048085073191943294,h3n2_ideal_delay,2019-01-01,2019-04-01,3.0,ideal
A.6.8.5.2.4.1.3.6.8.1,0.027799,0.0203030525154977,11,0.06853400000000001,65,0.04823094748450231,0.04823094748450231,h3n2_ideal_delay,2019-01-01,2019-04-01,3.0,ideal
A.6.8.5.2.4.1.4.3.1,0.948244,0.9640578807568346,876,0.875744,1264,-0.08831388075683466,0.08831388075683466,h3n2_ideal_delay,2019-01-01,2019-04-01,3.0,ideal
A.6.8.5.2.4.1.4.3.1.11,0.185637,0.16220841112109308,245,0.059222000000000004,140,-0.10298641112109308,0.10298641112109308,h3n2_ideal_delay,2019-01-01,2019-04-01,3.0,ideal
A.6.8.5.2.4.1.4.3.1.11.2,0.00657,0.004898630919198549,10,0.008639,10,0.003740369080801452,0.003740369080801452,h3n2_ideal_delay,2019-01-01,2019-04-01,3.0,ideal
A.6.8.5.2.4.1.4.3.1.11.3,6.500000000000001e-05,4.365380440202096e-05,4,0.010794,6,0.010750346195597978,0.010750346195597978,h3n2_ideal_delay,2019-01-01,2019-04-01,3.0,ideal
A.6.8.5.2.4.1.4.3.1.11.4,0.002533,0.0022866001860625726,11,0.00017199999999999998,2,-0.002114600186062573,0.002114600186062573,h3n2_ideal_delay,2019-01-01,2019-04-01,3.0,ideal
A.6.8.5.2.4.1.4.3.1.11.5,0.011945,0.010172741554391738,20,0.011813,15,0.0016402584456082624,0.0016402584456082624,h3n2_ideal_delay,2019-01-01,2019-04-01,3.0,ideal
A.6.8.5.2.4.1.4.3.1.11.6,0.031024,0.030069968575551966,58,0.003017,16,-0.027052968575551967,0.027052968575551967,h3n2_ideal_delay,2019-01-01,2019-04-01,3.0,ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.5,0.702881,0.7542555717895377,591,0.785786,1068,0.03153042821046226,0.03153042821046226,h3n2_ideal_delay,2019-01-01,2019-04-01,3.0,ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.5.2,7.8e-05,5.7962774289437686e-05,1,0.0,0,-5.7962774289437686e-05,5.7962774289437686e-05,h3n2_ideal_delay,2019-01-01,2019-04-01,3.0,ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.5.4,0.039968000000000004,0.038804176379194526,78,0.00311,22,-0.035694176379194524,0.035694176379194524,h3n2_ideal_delay,2019-01-01,2019-04-01,3.0,ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.5.4.1,0.027492,0.029107680870769582,52,0.00275,16,-0.026357680870769583,0.026357680870769583,h3n2_ideal_delay,2019-01-01,2019-04-01,3.0,ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5,0.654246,0.7085763323657996,486,0.782331,1043,0.07375466763420035,0.07375466763420035,h3n2_ideal_delay,2019-01-01,2019-04-01,3.0,ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.2,0.000402,0.00030876983362176024,3,0.0,0,-0.00030876983362176024,0.00030876983362176024,h3n2_ideal_delay,2019-01-01,2019-04-01,3.0,ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.3,0.332883,0.314240862287831,249,0.367377,513,0.05313613771216902,0.05313613771216902,h3n2_ideal_delay,2019-01-01,2019-04-01,3.0,ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.3.1,5.4e-05,4.069162437190364e-05,1,0.0,0,-4.069162437190364e-05,4.069162437190364e-05,h3n2_ideal_delay,2019-01-01,2019-04-01,3.0,ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.3.2,0.040437,0.0486138822987873,41,0.0031839999999999998,31,-0.0454298822987873,0.0454298822987873,h3n2_ideal_delay,2019-01-01,2019-04-01,3.0,ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.3.3,0.005875999999999999,0.0034146341079463,2,0.023069,24,0.0196543658920537,0.0196543658920537,h3n2_ideal_delay,2019-01-01,2019-04-01,3.0,ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.3.4,0.063509,0.05673025701367166,57,0.071185,97,0.014454742986328338,0.014454742986328338,h3n2_ideal_delay,2019-01-01,2019-04-01,3.0,ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.3.5,0.089796,0.09588871710623126,58,0.11113899999999999,164,0.01525028289376873,0.01525028289376873,h3n2_ideal_delay,2019-01-01,2019-04-01,3.0,ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.3.6,0.011477000000000001,0.0079986387278719,4,0.041406,36,0.033407361272128094,0.033407361272128094,h3n2_ideal_delay,2019-01-01,2019-04-01,3.0,ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.3.6.1,0.005301,0.003517187430111,2,0.014255,14,0.010737812569889,0.010737812569889,h3n2_ideal_delay,2019-01-01,2019-04-01,3.0,ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.4,0.041076,0.042033370797819505,25,0.018781,45,-0.023252370797819506,0.023252370797819506,h3n2_ideal_delay,2019-01-01,2019-04-01,3.0,ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.6,0.150145,0.2146102624791377,83,0.329247,339,0.11463673752086231,0.11463673752086231,h3n2_ideal_delay,2019-01-01,2019-04-01,3.0,ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.6.1,0.015589,0.0090144314229874,5,0.022078,26,0.0130635685770126,0.0130635685770126,h3n2_ideal_delay,2019-01-01,2019-04-01,3.0,ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.5.5.6.2,0.015917,0.0195833822149248,5,0.24598,186,0.2263966177850752,0.2263966177850752,h3n2_ideal_delay,2019-01-01,2019-04-01,3.0,ideal
A.6.8.5.2.4.1.4.3.1.8,0.05502,0.0440782470259087,36,0.029939999999999998,53,-0.014138247025908702,0.014138247025908702,h3n2_ideal_delay,2019-01-01,2019-04-01,3.0,ideal
A.6.8.5.2.4.1.4.3.1.8.2,0.05307100000000001,0.0426307478732038,35,0.027111,49,-0.015519747873203798,0.015519747873203798,h3n2_ideal_delay,2019-01-01,2019-04-01,3.0,ideal
A.6.8.5.2.4.1.4.3.1.8.2.1,0.015705,0.009770878826553801,12,0.016692,20,0.006921121173446197,0.006921121173446197,h3n2_ideal_delay,2019-01-01,2019-04-01,3.0,ideal
A.6.8.5.2.4.1.4.3.1.8.2.2.1,0.026984,0.025938324617274706,16,0.003215,16,-0.022723324617274707,0.022723324617274707,h3n2_ideal_delay,2019-01-01,2019-04-01,3.0,ideal
A.6.8.5.2.4.1.3.6,0.051083,0.03260820295072053,30,0.124173,128,0.09156479704927947,0.09156479704927947,h3n2_realistic_delay,2019-01-01,2019-04-01,3.0,realistic
A.6.8.5.2.4.1.3.6.5,0.001216,0.0010356104341075,4,0.009825,8,0.008789389565892501,0.008789389565892501,h3n2_realistic_delay,2019-01-01,2019-04-01,3.0,realistic
